smp id,Dupl,area code,taxonomic order,horz desgn master,lay depth to top,lay depth to bottom,MGMT_lable,Measured Active Carbon,pH,Clay,Sand,Silt,Est Org C,Total Carbon
231859,U,SD,mollisols,A,6,18,O,403,6.3,21.9,30.2,47.9,1.1648,1.2
231862,D,SD,mollisols,A,0,2,NT,916,4.8,23.8,17.8,58.4,3.3888,3.4
231863,D,SD,mollisols,A,2,6,NT,367,4.9,25.4,16.8,57.8,2.0412,2.0
231864,U,SD,mollisols,A,6,21,NT,404,5.7,28.2,15.5,56.3,1.322,1.3
231870,D,SD,mollisols,A,0,2,NT,1099,4.9,23.6,17.3,59.1,4.1512,4.1
231871,D,SD,mollisols,A,2,5,NT,552,4.9,24.1,16.6,59.3,2.5352,2.5
231872,U,SD,mollisols,A,5,18,NT,440,5.3,26.1,17.8,56.1,1.4964,1.5
231876,D,SD,mollisols,A,0,3,NT,732,4.7,25.7,19.1,55.2,3.1572,3.2
231877,U,SD,mollisols,A,3,16,NT,514,4.8,26.4,18.9,54.7,1.6296,1.7
231881,D,SD,mollisols,A,0,2,NT,918,4.8,23.3,14.9,61.8,3.7556,3.8
231882,D,SD,mollisols,A,2,3,NT,733,4.6,24.2,16.3,59.5,2.818,2.8
231883,U,SD,mollisols,A,3,20,NT,441,5.6,26.1,15.6,58.3,1.6544,1.7
231886,D,SD,mollisols,A,0,3,NT,732,4.6,22.9,16.7,60.4,3.1616,3.2
231887,U,SD,mollisols,A,3,16,NT,513,4.8,24.0,17.2,58.8,2.0092,2.0
231890,U,SD,mollisols,A,0,2,T,478,6.1,24.9,16.1,59.0,1.8144,1.8
231891,U,SD,mollisols,A,2,9,T,514,5.9,25.1,15.4,59.5,1.7304,1.7
231896,U,SD,mollisols,A,0,2,T,513,6.1,24.4,16.2,59.4,1.74,1.8
231897,U,SD,mollisols,A,2,9,T,512,6.0,24.6,16.5,58.9,1.7712,1.8
231901,U,SD,mollisols,A,0,2,T,623,6.3,22.8,16.6,60.6,2.4364,2.4
231902,U,SD,mollisols,A,2,8,T,622,6.2,22.9,16.6,60.5,2.3412,2.3
231906,U,SD,mollisols,A,0,2,T,513,6.2,25.2,16.4,58.4,1.81,1.8
231907,U,SD,mollisols,A,2,9,T,549,6.0,26.0,16.4,57.6,1.8376,1.8
231910,U,SD,mollisols,A,0,2,T,476,6.4,26.4,16.9,56.7,1.6916,1.7
231911,U,SD,mollisols,A,2,9,T,476,6.4,25.8,15.9,58.3,1.714,1.7
231915,D,SD,mollisols,A,0,2,T,2411,5.5,21.2,35.4,43.4,9.73,9.7
231916,D,SD,mollisols,A,2,6,T,919,6.0,17.7,37.5,44.8,4.536,4.6
231917,U,SD,mollisols,A,6,23,T,475,6.7,15.0,48.0,37.0,1.8916,1.9
231923,U,SD,mollisols,A,0,2,T,2979,6.0,17.5,36.3,46.2,8.94,8.9
231924,D,SD,mollisols,A,2,6,T,912,6.1,15.5,43.2,41.3,3.2728,3.3
231925,U,SD,mollisols,A,6,23,T,439,6.6,18.8,38.9,42.3,1.984,2.0
231927,D,SD,mollisols,A,0,2,T,2594,5.9,19.2,36.8,44.0,9.9,9.9
231928,D,SD,mollisols,A,2,6,T,1102,5.9,19.0,35.8,45.2,4.3116,4.3
231929,U,SD,mollisols,A,6,25,T,512,6.6,18.6,41.7,39.7,2.368,2.4
231930,U,SD,mollisols,A,25,39,T,329,7.0,20.2,43.7,36.1,1.3628,1.4
231932,U,SD,mollisols,A,0,2,T,4514,5.8,26.2,19.1,54.7,15.1968,15.2
231933,D,SD,mollisols,A,2,6,,1473,5.9,23.7,21.2,55.1,5.9716,6.0
231934,U,SD,mollisols,A,6,24,T,590,6.6,26.4,16.2,57.4,3.5428,3.6
231937,D,SD,mollisols,A,0,2,T,2787,6.1,21.5,28.2,50.3,13.3396,13.4
231938,D,SD,mollisols,A,2,6,T,918,6.4,20.0,27.9,52.1,4.6404,4.7
231942,D,SD,mollisols,A,0,2,R,1102,6.1,18.0,43.4,38.6,4.2,4.2
231943,U,SD,mollisols,A,2,6,R,548,6.3,18.4,41.6,40.0,1.9116,1.9
231949,D,SD,mollisols,A,0,2,R,1851,6.1,23.6,26.8,49.6,8.2004,8.2
231950,D,SD,mollisols,A,2,15,R,550,6.1,24.1,26.6,49.3,2.3352,2.3
231954,D,SD,mollisols,A,0,2,R,1653,5.5,16.3,46.9,36.8,5.184,5.2
231955,U,SD,mollisols,A,2,19,R,583,6.1,16.4,47.9,35.7,1.5152,1.5
231958,D,SD,mollisols,A,0,2,R,1472,6.1,19.5,35.0,45.5,5.6252,5.6
231959,U,SD,mollisols,A,2,18,R,586,6.0,19.0,34.8,46.2,2.0912,2.1
231963,D,SD,mollisols,A,0,3,R,1471,6.1,20.2,31.1,48.7,5.2716,5.3
231964,U,SD,mollisols,A,3,16,R,734,6.1,20.5,31.5,48.0,2.4312,2.4
232138,D,KS,mollisols,A,0,6,NT,815,6.5,25.2,13.5,61.3,2.3736,2.4
232141,D,KS,mollisols,A,0,5,NT,740,6.5,25.6,11.9,62.5,2.2608,2.3
232144,D,KS,mollisols,A,0,8,NT,959,5.9,22.7,12.6,64.7,2.714,2.8
232145,U,KS,mollisols,A,8,16,NT,445,7.0,29.0,12.1,58.9,1.3044,1.3
232146,U,KS,mollisols,A,16,29,NT,372,7.1,35.7,11.9,52.4,1.094,1.1
232148,D,KS,mollisols,A,0,8,NT,813,5.5,27.4,12.6,60.0,2.4288,2.4
233165,U,KS,mollisols,A,0,11,NT,405,5.9,29.1,11.5,59.4,1.24,1.2
232151,U,KS,mollisols,A,0,8,NT,963,7.6,24.5,10.8,64.7,2.3972,2.4
232152,U,KS,mollisols,A,8,17,NT,518,7.6,26.7,10.6,62.7,1.5508,1.6
232155,U,KS,mollisols,A,0,16,T,520,7.5,29.4,10.0,60.6,1.7848,1.8
232158,D,KS,mollisols,A,0,19,T,224,7.6,38.0,11.0,51.0,0.7108,0.7
232160,U,KS,mollisols,A,0,9,T,594,5.5,29.8,7.1,63.1,1.8548,1.9
232163,U,KS,mollisols,A,0,8,T,630,5.5,29.3,6.6,64.1,1.8304,1.8
232164,D,KS,mollisols,A,0,8,NT,739,6.2,24.3,13.7,62.0,1.9044,1.9
232167,D,KS,mollisols,A,0,12,NT,812,5.6,25.5,11.9,62.6,2.0772,2.1
232170,D,KS,mollisols,A,0,8,NT,812,5.3,24.3,13.1,62.6,2.24,2.2
232171,U,KS,mollisols,A,0,12,NT,480,5.1,25.8,13.6,60.6,1.43,1.4
232174,U,KS,mollisols,A,0,8,NT,518,7.3,29.6,13.0,57.4,1.6624,1.7
232175,U,KS,mollisols,A,8,20,NT,258,7.2,26.7,13.6,59.7,0.7872,0.8
232177,D,KS,mollisols,A,0,7,,814,7.4,25.5,12.8,61.7,2.276,2.3
232178,U,KS,mollisols,A,7,34,NT,333,7.2,27.6,10.7,61.7,1.0632,1.1
232180,U,KS,mollisols,A,0,6,C,555,7.1,29.6,12.9,57.5,2.2912,2.3
232181,U,KS,mollisols,A,6,29,C,333,7.3,30.3,11.6,58.1,0.8908,0.9
232183,U,KS,mollisols,A,0,11,C,369,5.6,24.6,14.2,61.2,1.3792,1.4
232186,U,KS,mollisols,A,0,8,C,519,5.5,21.5,17.3,61.2,1.76,1.8
232308,U,CA,alfisols,A,0,5,,590,7.0,32.0,26.4,41.6,1.4348,1.5
232309,U,CA,alfisols,A,5,17,,443,7.3,33.2,25.0,41.8,0.9208,0.9
232315,U,CA,alfisols,A,0,5,,586,7.1,20.7,44.1,35.2,1.468,1.5
232316,U,CA,alfisols,A,5,21,,439,7.4,20.2,45.4,34.4,0.688,0.7
232325,U,CA,alfisols,A,0,5,,590,7.2,32.9,28.6,38.5,1.35,1.4
232326,U,CA,alfisols,A,5,13,,518,7.1,33.3,28.2,38.5,1.0236,1.1
232335,U,CA,alfisols,A,0,5,,587,7.2,26.0,38.8,35.2,1.4428,1.5
232336,U,CA,alfisols,A,5,13,,441,7.1,24.9,42.2,32.9,0.8248,0.8
232345,U,CA,inceptisols,A,0,5,,924,6.8,34.4,29.4,36.2,1.1524,1.2
232346,U,CA,inceptisols,A,5,20,,553,7.4,32.0,33.2,34.8,0.4368,0.5
232353,U,CA,alfisols,A,0,7,,921,7.3,34.2,28.6,37.2,1.486,1.5
233502,U,NE,mollisols,A,0,5,T,591,5.5,35.5,4.0,60.5,1.8868,1.9
233503,U,NE,mollisols,A,5,22,T,446,5.3,38.0,3.5,58.5,1.3968,1.4
233508,U,NE,mollisols,A,0,5,T,667,5.6,35.1,4.3,60.6,1.9204,1.9
233509,U,NE,mollisols,A,5,22,T,517,5.4,36.4,4.1,59.5,1.5192,1.5
233512,U,NE,mollisols,A,0,5,T,667,5.6,35.6,3.9,60.5,1.9592,2.0
233513,U,NE,mollisols,A,5,21,T,445,5.4,37.1,3.9,59.0,1.4104,1.4
233516,U,NE,mollisols,A,0,5,T,668,5.6,33.1,5.9,61.0,0.634,0.6
233517,U,NE,mollisols,A,5,24,T,518,5.4,34.8,5.3,59.9,1.7916,1.8
233518,U,NE,mollisols,A,24,54,T,446,5.8,35.6,5.5,58.9,1.8704,1.9
233524,U,NE,mollisols,A,0,5,T,667,5.5,31.9,4.9,63.2,2.2124,2.2
233525,U,NE,mollisols,A,5,22,T,446,5.2,34.6,5.5,59.9,1.6176,1.6
233526,U,NE,mollisols,A,22,38,T,521,5.5,34.1,5.5,60.4,1.9376,1.9
233528,U,NE,mollisols,A,0,5,T,743,5.4,33.6,4.6,61.8,2.5312,2.5
233529,U,NE,mollisols,A,5,22,T,521,5.2,34.5,4.5,61.0,1.8576,1.9
233530,U,NE,mollisols,A,22,38,T,523,5.6,34.9,5.1,60.0,1.9876,2.0
233532,U,NE,mollisols,A,0,5,T,813,5.6,35.8,4.7,59.5,2.164,2.2
233533,U,NE,mollisols,A,5,19,T,446,5.3,36.1,3.8,60.1,1.4176,1.4
233540,U,NE,mollisols,A,0,5,T,666,5.4,35.5,5.0,59.5,2.6076,2.6
233541,U,NE,mollisols,A,5,19,T,593,5.2,36.6,5.6,57.8,2.0556,2.1
233543,U,NE,mollisols,A,0,5,T,520,5.5,36.5,4.1,59.4,1.8044,1.8
233544,U,NE,mollisols,A,5,19,T,298,5.7,38.6,4.2,57.2,1.0392,1.0
233829,U,CA,entisols,A,0,6,,509,5.8,8.6,55.5,35.9,0.91,0.9
233830,U,CA,entisols,A,6,26,,291,5.5,8.1,54.6,37.3,0.83,0.8
233831,U,CA,entisols,A,26,39,,292,5.9,7.2,59.6,33.2,0.62,0.6
233834,U,CA,entisols,A,96,132,,511,6.7,7.9,51.3,40.8,0.82,0.8
233837,U,CA,mollisols,A,0,13,,436,5.6,10.1,52.5,37.4,0.87,0.9
233838,U,CA,mollisols,A,13,51,,291,6.3,10.4,52.5,37.1,0.66,0.7
233844,U,CA,entisols,A,0,12,,439,6.3,12.9,32.1,55.0,1.1532,1.2
233847,U,CA,entisols,A,57,98,,295,8.1,15.0,17.3,67.7,1.0592,1.1
233848,U,CA,entisols,A,98,130,,220,8.4,13.1,28.6,58.3,0.6592,0.8
233868,D,MI,histosols,O,0,18,W,17953,5.9,22.2,17.5,60.3,42.9848,43.0
233869,D,MI,histosols,O,18,67,W,18161,6.0,4.2,11.6,84.2,47.17,47.2
233870,D,MI,histosols,O,67,120,W,19691,5.9,0.0,14.7,85.3,46.8092,46.8
233871,D,MI,histosols,O,120,203,W,21592,5.9,4.0,7.2,88.8,46.94,46.9
233872,U,MI,histosols,O,0,24,W,20062,5.6,12.3,9.6,78.1,43.43,43.4
233873,U,MI,histosols,O,24,78,W,16062,5.8,6.6,11.1,82.3,48.06,48.1
233874,U,MI,histosols,O,0,19,W,15442,5.1,27.1,5.0,67.9,41.65,41.7
233875,U,MI,histosols,O,19,145,W,13762,5.8,16.4,11.8,71.8,46.28,46.3
233876,U,MI,histosols,O,0,26,W,20408,5.8,16.5,12.2,71.3,45.3484,45.4
233877,U,MI,histosols,O,26,65,W,16174,6.0,7.9,10.1,82.0,48.82,48.8
233878,U,MI,histosols,O,65,124,W,14226,5.9,6.1,8.8,85.1,48.23,48.2
233879,U,MI,histosols,O,0,24,W,17722,5.4,9.0,5.4,85.6,44.61,44.6
233880,U,MI,histosols,O,24,58,W,16264,5.8,6.9,9.7,83.4,46.26,46.3
233881,U,MI,histosols,O,58,111,W,16664,5.7,5.2,8.7,86.1,48.2,48.2
233882,U,MI,histosols,O,0,18,W,10102,6.5,22.9,33.3,43.8,38.18,38.2
233883,U,MI,histosols,O,18,39,W,12218,6.6,14.9,10.3,74.8,42.9592,43.0
233884,U,MI,histosols,O,39,58,W,22889,6.6,4.3,1.2,94.5,46.482,46.5
233885,U,MI,histosols,O,58,94,W,22558,6.1,23.8,7.2,69.0,48,48.0
233886,U,MI,histosols,O,94,177,W,22669,5.9,23.8,6.5,69.7,45.7392,45.8
233888,U,MI,histosols,O,0,19,W,12303,6.6,36.9,13.1,50.0,39.3436,39.4
233889,U,MI,histosols,O,19,37,W,17863,6.6,15.4,7.2,77.4,44.39,44.4
233890,U,MI,histosols,O,37,81,W,24966,6.4,24.8,2.8,72.4,50.09,50.1
233891,U,MI,histosols,O,81,150,W,22049,5.6,32.8,11.8,55.4,47.3,47.3
233892,U,MI,histosols,O,0,20,W,14350,6.0,39.3,15.6,45.1,38.5008,38.5
233893,U,MI,histosols,O,20,46,W,12375,6.3,20.4,14.0,65.6,39.9608,40.0
233894,U,MI,histosols,O,46,124,W,16442,6.4,24.3,3.9,71.8,46.2704,46.3
233895,U,MI,histosols,O,0,18,W,9608,6.3,47.0,9.7,43.3,37.0396,37.1
233896,U,MI,histosols,O,18,40,W,14622,6.3,24.7,11.4,63.9,46.79,46.8
233897,U,MI,histosols,O,40,77,W,25150,6.6,28.9,0.8,70.3,48.6,48.6
233899,U,MI,histosols,O,0,12,W,12399,5.9,21.0,8.0,71.0,37.4608,37.5
233900,U,MI,histosols,O,12,27,W,12442,6.1,38.6,24.6,36.8,38.146,38.2
233901,U,MI,histosols,O,27,96,W,17200,6.4,20.0,4.3,75.7,46.2844,46.3
233902,U,MI,histosols,O,96,133,W,22382,5.0,25.3,3.2,71.5,46.77,46.8
233903,U,MI,histosols,O,0,17,W,13744,5.9,25.5,16.6,57.9,40.25,40.3
233904,U,MI,histosols,O,17,63,W,18202,5.9,15.4,9.2,75.4,45.2,45.2
233905,U,MI,histosols,O,63,91,W,16482,6.1,45.7,7.9,46.4,47.28,47.3
233906,U,MI,histosols,O,91,131,W,19686,6.2,36.9,3.3,59.8,50.04,50.0
233909,U,MI,histosols,O,0,14,W,16322,6.7,11.2,16.2,72.6,43.68,43.7
233910,U,MI,histosols,O,14,35,W,18703,6.5,8.5,11.3,80.2,44.74,44.7
233911,U,MI,histosols,O,35,78,W,22750,6.1,14.3,5.3,80.4,46.88,46.9
233912,U,MI,histosols,O,78,150,W,16495,6.4,16.3,7.7,76.0,45.37,45.4
233913,U,MI,histosols,O,0,18,W,28829,6.2,16.9,21.3,61.8,39.42,39.4
233914,U,MI,histosols,O,18,67,W,22985,5.9,23.4,14.1,62.5,44.97,45.0
233915,U,MI,histosols,O,67,150,W,22688,6.4,19.7,6.4,73.9,45.41,45.4
233916,U,MI,histosols,O,0,15,W,16669,6.3,10.2,22.2,67.6,41.97,42.0
233917,U,MI,histosols,O,15,48,W,16231,6.3,15.4,12.1,72.5,44.63,44.6
233918,U,MI,histosols,O,48,105,W,17967,6.3,12.2,8.6,79.2,45.92,45.9
233919,U,MI,histosols,O,0,27,W,18892,6.3,18.5,18.4,63.1,41.02,41.0
233920,U,MI,histosols,O,27,88,W,22634,6.0,20.4,5.0,74.6,45.57,45.6
233921,U,MI,histosols,O,88,135,W,20816,6.5,18.0,3.0,79.0,48.66,48.7
233922,U,MI,histosols,O,0,26,W,14276,6.2,14.5,12.0,73.5,41.73,41.7
233923,U,MI,histosols,O,26,147,W,23014,6.1,19.4,8.3,72.3,46.91,46.9
233924,U,MI,histosols,O,147,177,W,20672,5.5,13.7,4.3,82.0,49.81,49.8
233926,U,MI,histosols,O,0,28,W,12029,6.2,20.7,13.8,65.5,41.45,41.5
233927,U,MI,histosols,O,28,75,W,17014,6.1,17.2,9.6,73.2,47.43,47.4
233928,U,MI,histosols,O,75,109,W,15341,6.1,22.6,15.8,61.6,46.06,46.1
233929,U,MI,histosols,O,0,32,W,11819,6.1,19.8,16.5,63.7,41.82,41.8
233930,U,MI,histosols,O,32,63,W,13820,6.1,14.1,12.4,73.5,44.36,44.4
233931,U,MI,histosols,O,63,150,W,18373,5.8,21.1,11.3,67.6,48.96,49.0
233932,U,MI,histosols,O,0,32,W,12214,6.2,29.5,8.4,62.1,42.5396,42.6
233933,U,MI,histosols,O,32,55,W,14627,5.8,19.9,4.0,76.1,47.3,47.3
233934,U,MI,histosols,O,55,150,W,20820,5.4,19.2,3.2,77.6,49.38,49.4
233935,U,MI,histosols,O,0,20,W,15507,5.9,31.6,12.6,55.8,43,43.0
233936,U,MI,histosols,O,20,47,W,14246,6.3,18.6,11.8,69.6,42.55,42.6
233937,U,MI,histosols,O,47,68,W,16502,6.2,21.6,12.7,65.7,42.98,43.0
233938,U,MI,histosols,O,68,100,W,21895,6.1,11.0,9.4,79.6,46.472,46.5
233939,U,MI,histosols,O,0,15,W,9972,5.4,31.9,30.6,37.5,33.16,33.2
233940,U,MI,histosols,O,15,30,W,9619,5.7,19.6,32.9,47.5,33.11,33.1
233941,U,MI,histosols,O,30,40,W,13644,5.5,17.1,40.0,42.9,27.48,27.5
233942,U,MI,histosols,O,40,56,W,3722,2.3,8.5,76.1,15.4,4.79,4.8
233945,U,MI,histosols,A,0,7,W,7585,5.6,8.2,82.1,9.7,14.4132,14.4
233946,U,MI,histosols,O,7,15,W,7638,5.9,20.0,29.5,50.5,31.622,31.6
233947,U,MI,histosols,O,15,41,W,10185,6.0,22.0,31.4,46.6,33.5244,33.5
233948,U,MI,histosols,O,41,75,W,9786,5.4,19.3,54.1,26.6,25.8052,25.8
233952,U,MI,histosols,O,0,14,W,7934,5.5,14.9,44.6,40.5,28.84,28.8
233953,U,MI,histosols,O,14,30,W,8160,5.7,18.8,51.6,29.6,29.62,29.6
233954,U,MI,histosols,O,30,38,W,9905,5.3,17.5,46.5,36.0,22.97,23.0
233955,U,MI,histosols,O,38,52,W,5392,2.8,9.9,68.3,21.8,6.16,6.2
233958,U,MI,histosols,A,0,10,W,5595,6.2,6.2,82.2,11.6,11.0004,11.0
233959,U,MI,histosols,O,10,36,W,10038,6.0,27.5,26.8,45.7,34.7844,34.8
233960,U,MI,histosols,O,36,54,W,17871,5.4,26.2,16.9,56.9,43.358,43.4
233961,U,MI,histosols,O,54,76,W,3717,6.4,8.8,72.5,18.7,5.34,5.3
233963,U,MI,inceptisols,O,0,19,W,9394,5.5,15.3,56.1,28.6,28.18,28.2
233964,U,MI,inceptisols,O,19,36,W,9771,5.6,14.7,46.8,38.5,29.91,29.9
236181,U,NJ,histosols,O,0,8,,6517,6.9,,,,15.9,15.9
236181,U,NJ,histosols,O,0,8,,6517,6.9,,,,15.9,15.9
236181,U,NJ,histosols,O,0,8,,9317,6.9,,,,15.9,15.9
237177,U,NV,mollisols,A,0,3,,362,6.0,1.8,95.6,2.6,0.89,0.9
237178,U,NV,mollisols,A,3,16,,363,5.6,7.5,76.9,15.6,1.27,1.3
237181,U,NV,alfisols,A,0,4,,511,5.0,4.4,84.0,11.6,3.8,3.8
237182,U,NV,alfisols,A,4,13,,584,5.5,7.7,76.0,16.3,2.61,2.6
237185,U,NV,mollisols,A,0,13,,808,6.0,12.9,58.7,28.4,2.93,2.9
237186,U,NV,mollisols,A,13,44,,587,6.3,12.8,58.2,29.0,1.55,1.5
237193,U,NV,mollisols,A,13,20,,806,5.5,4.6,85.7,9.7,3.83,3.8
237195,U,NV,mollisols,A,0,12,,362,6.0,3.4,86.1,10.5,0.7,0.7
237281,U,NE,mollisols,A,0,5,T,520,7.7,17.0,45.1,37.9,1.2104,1.2
237282,U,NE,mollisols,A,5,13,T,519,7.7,17.0,46.2,36.8,1.128,1.1
237283,U,NE,mollisols,A,13,36,T,371,7.8,17.7,45.8,36.5,0.834,0.8
237290,U,NE,mollisols,A,0,5,T,518,7.3,16.6,44.1,39.3,1.0916,1.1
237291,U,NE,mollisols,A,5,20,T,445,7.7,17.8,44.2,38.0,0.8728,0.9
237292,U,NE,mollisols,A,20,38,T,299,8.0,22.2,39.5,38.3,0.6712,0.7
237294,U,NE,mollisols,A,0,5,T,778,7.7,17.2,43.3,39.5,1.4056,1.4
237295,U,NE,mollisols,A,5,16,T,666,7.7,18.1,43.7,38.2,0.9392,1.0
237296,U,NE,mollisols,A,16,34,T,520,7.8,18.7,43.4,37.9,0.6828,0.7
237298,U,NE,mollisols,A,0,5,T,963,7.6,15.5,50.3,34.2,1.518,1.5
237299,U,NE,mollisols,A,5,12,T,815,7.5,15.8,48.8,35.4,1.2508,1.3
237300,U,NE,mollisols,A,12,32,T,523,7.8,16.8,48.8,34.4,1.362,1.4
237307,U,NE,mollisols,A,0,5,T,888,7.6,15.6,49.3,35.1,1.3168,1.3
237308,U,NE,mollisols,A,5,20,T,594,7.7,17.2,47.9,34.9,1.1068,1.1
237309,U,NE,mollisols,A,20,32,T,519,7.9,16.8,48.1,35.1,0.8808,0.9
237311,U,NE,mollisols,A,0,5,T,739,7.4,15.1,51.3,33.6,1.4516,1.5
237312,U,NE,mollisols,A,5,18,T,444,7.5,15.3,50.4,34.3,1.1304,1.1
237313,U,NE,mollisols,A,18,34,T,370,7.6,18.5,45.9,35.6,0.9616,1.0
