smp_id,Grind,prep_name,smp_wt,wt_class,AC,Conc,Validation,Total.Carbon,Clay,Sand ,pH_H2O,pH_CaCl2
184986,lt2mm,"S Prep, Working Pint Preparation",0.252,0.25,2197,0.00017,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",0.253,0.25,2188,0.00017,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",0.497,0.5,1485,0.00016,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,1476,0.00016,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,1842,0.00015,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",0.998,1,1295,0.00013,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",0.999,1,1478,0.00012,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",1,1,1476,0.00012,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",2.501,2.5,1107,0.00005,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",2.502,2.5,1106,0.00005,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",2.502,2.5,1106,0.00005,valid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",4.998,5,739,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",4.998,5,739,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",5.002,5,701,0.00001,invalid,4.24,24.4,17.9,6.3,5.6
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.246,0.25,753,0.00019,invalid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,744,0.00019,invalid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,744,0.00019,invalid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,1110,0.00017,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,1110,0.00017,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.502,0.5,1107,0.00017,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,928,0.00015,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,928,0.00015,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,928,0.00015,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",2.497,2.5,891,0.00008,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",2.498,2.5,890,0.00008,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",2.499,2.5,890,0.00008,valid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,704,0.00001,invalid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,704,0.00001,invalid,0.88,29,25.5,6.5,5.9
184941,fine_lt80um,"S Prep, Fine Grind Preparation",5.002,5,667,0.00002,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.249,0.25,744,0.00019,invalid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,738,0.00019,invalid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.253,0.25,732,0.00019,invalid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.498,0.5,744,0.00018,invalid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.499,0.5,743,0.00018,invalid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.502,0.5,738,0.00018,invalid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.997,1,743,0.00016,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.998,1,557,0.00017,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",0.998,1,743,0.00016,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",2.497,2.5,816,0.00009,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,593,0.00012,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",2.504,2.5,518,0.00013,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",4.998,5,482,0.00007,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",4.999,5,482,0.00007,valid,0.88,29,25.5,6.5,5.9
184941,lt2mm,"S Prep, Working Pint Preparation",5.003,5,444,0.00008,valid,0.88,29,25.5,6.5,5.9
167911,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,741,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,741,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",0.251,0.25,738,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",0.499,0.5,743,0.00018,invalid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,740,0.00018,invalid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,370,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",1.001,1,370,0.00018,invalid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",1.003,1,739,0.00016,valid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",1.003,1,554,0.00017,valid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",2.498,2.5,445,0.00014,valid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",2.498,2.5,445,0.00014,valid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,519,0.00013,valid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",4.998,5,445,0.00008,valid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,445,0.00008,valid,1.02,25.7,10.5,4.4,4.2
167911,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,445,0.00008,valid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",0.249,0.25,744,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",0.253,0.25,733,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",0.254,0.25,730,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,371,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",0.502,0.5,369,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",0.503,0.5,368,0.00019,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",1,1,371,0.00018,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",1.001,1,370,0.00018,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",1.002,1,370,0.00018,invalid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,371,0.00015,valid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,297,0.00016,valid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",2.501,2.5,296,0.00016,valid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",5.001,5,297,0.00012,valid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",5.001,5,297,0.00012,valid,1.02,25.7,10.5,4.4,4.2
167911,lt2mm,"S Prep, Working Pint Preparation",5.001,5,297,0.00012,valid,1.02,25.7,10.5,4.4,4.2
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.248,0.25,1488,0.00018,invalid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.251,0.25,1470,0.00018,invalid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.254,0.25,1453,0.00018,invalid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.497,0.5,1114,0.00017,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,1105,0.00017,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.505,0.5,1096,0.00017,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.997,1,1110,0.00014,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,1109,0.00014,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",1.004,1,1103,0.00014,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,886,0.00008,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,886,0.00008,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",2.502,2.5,959,0.00007,valid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",4.998,5,701,0.00001,invalid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,701,0.00001,invalid,1.83,27,11.4,5.1,4.5
167875,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,701,0.00001,invalid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.247,0.25,747,0.00019,invalid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.248,0.25,744,0.00019,invalid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.25,0.25,738,0.00019,invalid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,738,0.00018,invalid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.503,0.5,734,0.00018,invalid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.504,0.5,732,0.00018,invalid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.997,1,555,0.00017,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",0.999,1,554,0.00017,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",1.003,1,552,0.00017,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",2.497,2.5,443,0.00014,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",2.497,2.5,443,0.00014,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,591,0.00012,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",5.001,5,480,0.00007,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",5.001,5,480,0.00007,valid,1.83,27,11.4,5.1,4.5
167875,lt2mm,"S Prep, Working Pint Preparation",5.002,5,516,0.00006,valid,1.83,27,11.4,5.1,4.5
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,1467,0.00018,invalid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.251,0.25,728,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.251,0.25,728,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.498,0.5,733,0.00018,invalid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,729,0.00018,invalid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,729,0.00018,invalid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,732,0.00016,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,732,0.00016,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,548,0.00017,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",2.499,2.5,585,0.00012,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,584,0.00012,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",2.502,2.5,584,0.00012,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,511,0.00006,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,511,0.00006,valid,1.22,18,19.5,6.1,5.6
167797,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,511,0.00006,valid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",0.248,0.25,736,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",0.249,0.25,733,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",0.25,0.25,730,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",0.499,0.5,366,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",0.499,0.5,366,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,365,0.00019,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",0.999,1,366,0.00018,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",1.001,1,547,0.00017,valid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",1.002,1,365,0.00018,invalid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",2.498,2.5,366,0.00015,valid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,365,0.00015,valid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,365,0.00015,valid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",4.999,5,329,0.00011,valid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",5,5,329,0.00011,valid,1.22,18,19.5,6.1,5.6
167797,lt2mm,"S Prep, Working Pint Preparation",5,5,329,0.00011,valid,1.22,18,19.5,6.1,5.6
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,1520,0.00018,invalid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,2271,0.00017,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.251,0.25,1508,0.00018,invalid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.498,0.5,1520,0.00016,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,1511,0.00016,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.502,0.5,1508,0.00016,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,1138,0.00014,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,947,0.00015,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,1326,0.00013,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",2.495,2.5,607,0.00012,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",2.498,2.5,985,0.00007,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",2.502,2.5,983,0.00007,valid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",4.998,5,719,0.00001,invalid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",4.998,5,719,0.00001,invalid,4.47,7.4,55,5.4,5
166263,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,757,0,invalid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",0.248,0.25,1526,0.00018,invalid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,1508,0.00018,invalid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",0.252,0.25,1502,0.00018,invalid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",0.499,0.5,1138,0.00017,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,1135,0.00017,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",0.502,0.5,1131,0.00017,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",0.999,1,1137,0.00014,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",1.001,1,945,0.00015,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",1.001,1,945,0.00015,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,681,0.00011,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,757,0.0001,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",2.501,2.5,681,0.00011,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",4.999,5,568,0.00005,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",5,5,606,0.00004,valid,4.47,7.4,55,5.4,5
166263,lt2mm,"S Prep, Working Pint Preparation",5.001,5,568,0.00005,valid,4.47,7.4,55,5.4,5
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,752,0.00019,invalid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,749,0.00019,invalid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,749,0.00019,invalid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.5,0.5,1124,0.00017,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.505,0.5,1113,0.00017,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.996,1,941,0.00015,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,938,0.00015,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,938,0.00015,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",1.002,1,935,0.00015,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",2.495,2.5,826,0.00009,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",2.495,2.5,751,0.0001,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",2.498,2.5,825,0.00009,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",4.997,5,675,0.00002,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,675,0.00002,valid,3.73,14.8,34.5,5.2,4.6
166196,fine_lt80um,"S Prep, Fine Grind Preparation",5.002,5,712,0.00001,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,746,0.00019,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,746,0.00019,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,746,0.00019,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,748,0.00018,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,748,0.00018,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,748,0.00018,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.997,1,564,0.00017,valid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",0.997,1,376,0.00018,invalid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",1.003,1,560,0.00017,valid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",2.497,2.5,450,0.00014,valid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",2.501,2.5,524,0.00013,valid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",2.503,2.5,524,0.00013,valid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",4.997,5,525,0.00006,valid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",4.998,5,487,0.00007,valid,3.73,14.8,34.5,5.2,4.6
166196,lt2mm,"S Prep, Working Pint Preparation",4.999,5,525,0.00006,valid,3.73,14.8,34.5,5.2,4.6
146821,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",0.499,0.5,365,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",0.5,0.5,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",0.502,0.5,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,182,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,182,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",1.001,1,182,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",2.499,2.5,219,0.00017,valid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,219,0.00017,valid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",2.502,2.5,219,0.00017,valid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,182,0.00015,valid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,182,0.00015,valid,0.32,13.6,79.2,8.2,7.3
146821,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,182,0.00015,valid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",0.25,0.25,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",0.253,0.25,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,364,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",0.502,0.5,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",0.504,0.5,0,0.0002,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",0.998,1,183,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",1,1,182,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",1.001,1,182,0.00019,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",2.496,2.5,146,0.00018,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,146,0.00018,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,146,0.00018,invalid,0.32,13.6,79.2,8.2,7.3
146821,lt2mm,"S Prep, Working Pint Preparation",4.997,5,146,0.00016,valid,0.32,13.6,79.2,8.2,7.3
